Conference,Year,Paper Title,Paper DOI,Link,IEEE XPLORE Article Number,"Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,Deduped author names,filename,Citations
InfoVis,2007,Visualizing Causal Semantics Using Animations,10.1109/TVCG.2007.70528,http://dx.doi.org/10.1109/TVCG.2007.70528,4376148,T,"Kadaba, N.R.;Irani, P.P.;Leboe, J.",37567251500;;,"Kadaba, N.R.;Irani, P.;Leboe, J.",kadaba_infovis_07,1249025
InfoVis,2007,Visualizing Changes of Hierarchical Data using Treemaps,10.1109/TVCG.2007.70529,http://dx.doi.org/10.1109/TVCG.2007.70529,4376152,T,Ying Tu;Han-Wei Shen,37875062100;,Ying Tu;Han-Wei Shen,tu_infovis_07,801860;1532145;4015431;175815
InfoVis,2007,Visualizing the History of Living Spaces,10.1109/TVCG.2007.70621,http://dx.doi.org/10.1109/TVCG.2007.70621,4376136,T,"Ivanov, Y.A.;Wren, C.R.;Sorokin, A.;Kaur, I.",;;;,"Ivanov, Y.A.;Wren, C.R.;Sorokin, A.;Kaur, I.",ivanov_infovis_07,1382887;1532122
InfoVis,2007,Weaving Versus Blending: a quantitative assessment of the information carrying capacities of two alternative methods for conveying multivariate data with color.,10.1109/TVCG.2007.70623,http://dx.doi.org/10.1109/TVCG.2007.70623,4376150,T,"Hagh-Shenas, H.;Sunghee Kim;Interrante, V.;Healey, C.",;;;,"Hagh-Shenas, H.;Sunghee Kim;Interrante, V.;Healey, C.",shenas_infovis_07,1532140;1250362;809905;1532137
InfoVis,2006,ASK-graphView: a large scale graph visualization system,10.1109/TVCG.2006.120,http://dx.doi.org/10.1109/TVCG.2006.120,4015416,T,"Abello, J.;van Ham, F.;Neeraj Krishnan",;;37823691100,"Abello, J.;van Ham, F.;Neeraj Krishnan",abello_infovis_06,1382907;1532127;1382906;636718;1382909
InfoVis,2006,Balancing Systematic and Flexible Exploration of Social Networks,10.1109/TVCG.2006.122,http://dx.doi.org/10.1109/TVCG.2006.122,4015419,T,"Perer, A.;Shneiderman, B.",37294938400;37283016400,"Perer, A.;Shneiderman, B.",perer_infovis_06,1249011;1382909;1382886;4035752;636718;1382906;1532126
InfoVis,2006,Complex Logarithmic Views for Small Details in Large Contexts,10.1109/TVCG.2006.126,http://dx.doi.org/10.1109/TVCG.2006.126,4015438,T,"Bottger, J.;Balzer, M.;Deussen, O.",37691047700;37282568100;37266781000,"Bottger, J.;Balzer, M.;Deussen, O.",boettger_infovis_06,636786;1532128;559214
InfoVis,2006,Dynamic Map Labeling,10.1109/TVCG.2006.136,http://dx.doi.org/10.1109/TVCG.2006.136,4015429,T,"Been, K.;Daiches, E.;Yap, C.",37298478100;37827862300;38467585700,"Been, K.;Daiches, E.;Yap, C.",been_infovis_06,
InfoVis,2006,Enabling Automatic Clutter Reduction in Parallel Coordinate Plots,10.1109/TVCG.2006.138,http://dx.doi.org/10.1109/TVCG.2006.138,4015422,T,"Ellis, G.;Dix, A.",37283380700;37283381700,"Ellis, G.;Dix, A.",ellis_infovis_06,1372186;1532819;1382905;809866;1382895
InfoVis,2006,FacetMap: A Scalable Search and Browse Visualization,10.1109/TVCG.2006.142,http://dx.doi.org/10.1109/TVCG.2006.142,4015432,T,"Smith, G.;Czerwinski, M.;Meyers, B.Robbins.;Robertson, G.;Tan, D.S.",;;;;,"Smith, G.;Czerwinski, M.;Meyers, B.Robbins.;Robertson, G.;Tan, D.S.",smith_infovis_06,729555;885086;1173156;528685;175815
InfoVis,2006,Hierarchical Edge Bundles: Visualization of Adjacency Relations in Hierarchical Data,10.1109/TVCG.2006.147,http://dx.doi.org/10.1109/TVCG.2006.147,4015425,T,"Holten, D.",37827881300,"Holten, D.",holten_infovis_06,1382886;1249008;1532150;1249030;1532129;636718;1173152
InfoVis,2006,IPSep-CoLa: An Incremental Procedure for Separation Constraint Layout of Graphs,10.1109/TVCG.2006.156,http://dx.doi.org/10.1109/TVCG.2006.156,4015435,T,"Buring, T.;Gerken, J.;Reiterer, H.",37326161000;37414256700;37354163600,"Buring, T.;Gerken, J.;Reiterer, H.",dwyer_infovis_06,1532130
InfoVis,2006,MatrixExplorer: a Dual-Representation System to Explore Social Networks,10.1109/TVCG.2006.160,http://dx.doi.org/10.1109/TVCG.2006.160,4015417,T,"Henry, N.;Fekete, J.",37839948300;37407972900,"Henry, N.;Fekete, J.",henry_infovis_06,1382905
InfoVis,2006,Measuring Data Abstraction Quality in Multiresolution Visualizations,10.1109/TVCG.2006.161,http://dx.doi.org/10.1109/TVCG.2006.161,4015421,T,"Cui, Q.;Ward, M.O.;Rundensteiner, E.A.;Yang, J.",37841616400;37268441700;37279217900;37292632600,"Cui, Q.;Ward, M.O.;Rundensteiner, E.A.;Jing Yang",cui_infovis_06,1382900;1532819;1382895;485139;885088
InfoVis,2006,Multi-Scale Banking to 45 Degrees,10.1109/TVCG.2006.163,http://dx.doi.org/10.1109/TVCG.2006.163,4015420,T,"Heer, J.;Agrawala, M.",37550791300;37282718200,"Heer, J.;Agrawala, M.",heer1_infovis_06,
InfoVis,2006,Network Visualization by Semantic Substrates,10.1109/TVCG.2006.166,http://dx.doi.org/10.1109/TVCG.2006.166,4015424,T,"Shneiderman, B.;Aris, A.",37283016400;37561646300,"Shneiderman, B.;Aris, A.",shneiderman_infovis_06,1382886;1532124;1532126
InfoVis,2006,Smashing Peacocks Further: Drawing Quasi-Trees from Biconnected Components,10.1109/TVCG.2006.177,http://dx.doi.org/10.1109/TVCG.2006.177,4015434,T,"Archambault, D.;Munzner, T.;Auber, D.",37396011500;37349490300;,"Archambault, D.;Munzner, T.;Auber, D.",archambault_infovis_06,636718
InfoVis,2006,Software Design Patterns for Information Visualization,10.1109/TVCG.2006.178,http://dx.doi.org/10.1109/TVCG.2006.178,4015439,T,"Heer, J.;Agrawala, M.",37550791300;37282718200,"Heer, J.;Agrawala, M.",heer2_infovis_06,729560;1173141;1249007;885086;1382904;1382905
InfoVis,2006,Spatial Analysis of News Sources,10.1109/TVCG.2006.179,http://dx.doi.org/10.1109/TVCG.2006.179,4015428,T,"Mehler, A.;Bao, Y.;Li, X.;Wang, Y.;Skiena, S.",37839290200;37828493400;37539506500;37311551500;37390017300,"Mehler, A.;Bao, Y.;Li, X.;Wang, Y.;Skiena, S.",mehler_infovis_06,
InfoVis,2006,The Perceptual Scalability of Visualization,10.1109/TVCG.2006.184,http://dx.doi.org/10.1109/TVCG.2006.184,4015437,T,"Yost, B.;North, C.",37550898300;37419565900,"Yost, B.;North, C.",yost_infovis_06,1173156
InfoVis,2006,Topographic Visualization of Prefix Propagation in the Internet,10.1109/TVCG.2006.185,http://dx.doi.org/10.1109/TVCG.2006.185,4015423,T,"Cortese, P.F.;Di Battista, G.;Moneta, A.;Patrignani, M.;Pizzonia, M.",;;37827870000;37267060000;37294504700,"Cortese, P.F.;Di Battista, G.;Moneta, A.;Patrignani, M.;Pizzonia, M.",cortese_infovis_06,1382908;963279;1173160
InfoVis,2006,User Interaction with Scatterplots on Small Screens - A Comparative Evaluation of Geometric-Semantic Zoom and fisheye Distortion,10.1109/TVCG.2006.187,http://dx.doi.org/10.1109/TVCG.2006.187,4015436,T,"Yost, B.;North, C.",;37827874500,"Yost, B.;North, C.",buering_infovis_06,801854;1173156
InfoVis,2006,Visual Analysis of Multivariate State Transition Graphs,10.1109/TVCG.2006.192,http://dx.doi.org/10.1109/TVCG.2006.192,4015418,T,"Pretorius, A.J.;van Wijk, J.J.",;37267249200,"Pretorius, A.J.;van Wijk, J.J.",pretorius_infovis_06,1173153;1173155;175796;1183778;1249028
InfoVis,2006,Visual Exploration of Complex Time-Varying Graphs,10.1109/TVCG.2006.193,http://dx.doi.org/10.1109/TVCG.2006.193,4015433,T,"Archambault, D.;Munzner, T.;Auber, D.",;37272036400;,"Archambault, D.;Munzner, T.;Auber, D.",kumar_infovis_06,1382909;1382906
InfoVis,2006,Visualization of Barrier Tree Sequences,10.1109/TVCG.2006.196,http://dx.doi.org/10.1109/TVCG.2006.196,4015430,T,"Heine, C.;Scheuermann, G.;Flamm, C.;Hofacker, I.L.;Stadler, P.F.",37410427900;37282574800;37827878900;37271796900;37271818100,"Heine, C.;Scheuermann, G.;Flamm, C.;Hofacker, I.L.;Stadler, P.F.",heine_infovis_06,1382908
InfoVis,2006,Visualization of Geo-spatial Point Sets via Global Shape Transformation and Local Pixel Placement,10.1109/TVCG.2006.198,http://dx.doi.org/10.1109/TVCG.2006.198,4015426,T,"Panse, C.;Sips, M.;Keim, D.A.;North, S.C.",37282557300;37827860500;37283138700;37372818600,"Panse, C.;Sips, M.;Keim, D.A.;North, S.C.",panse_infovis_06,745303;1382888;1250410
InfoVis,2006,Visualizing Business Data with Generalized Treemaps,10.1109/TVCG.2006.200,http://dx.doi.org/10.1109/TVCG.2006.200,4015431,T,"Vliegen, R.;van Wijk, J.J.;van der Linden, E.-J.",37827870300;37267249200;,"Vliegen, R.;van Wijk, J.J.;van der Linden, E.-J.",vliegen_infovis_06,1532781;963290;175815;1532125;801859
InfoVis,2006,Worldmapper: The World as You've Never Seen it Before,10.1109/TVCG.2006.202,http://dx.doi.org/10.1109/TVCG.2006.202,4015427,T,"Dorling, D.;Barford, A.;Newman, M.",37827878600;37827879900;37840240600,"Dorling, D.;Barford, A.;Newman, M.",dorling_infovis_06,
